1165,Arranged Marriage,29.543333333333344,The game with this tag contain events involving at least one character whose marriage is arranged by someone other than the couple getting wedded.      See the related [url=http://en.wikipedia.org/wiki/Arranged_marriage]Wikipedia[/url] entry for more information.
1166,Rounin Protagonist,0.0,"Protagonist of the game is a rounin.      In Japan, a rounin is a student who has graduated from middle school or high school but has failed to enter a school at the next level, and consequently is studying outside of the school system for entrance in a future year.      [From [url=http://en.wikipedia.org/wiki/R%C5%8Dnin_%28student%29]Wikipedia[/url]]      Though the term is based on ancient [url=http://en.wikipedia.org/wiki/Samurai]samurai[/url], do not use it for games featuring a masterless-samurai. Use [url=http://vndb.org/g1180]Samurai Protagonist[/url] on those instead."
1167,Half-Japanese Protagonist,1.0,Protagonist is [url=http://en.wikipedia.org/wiki/Hafu]half-Japanese[/url].
1168,Half-Japanese Heroine,0.5,One of the heroines is [url=http://en.wikipedia.org/wiki/Hafu]half-Japanese[/url].
1169,,0.0,
1170,Bara,0.0,"Bara (薔薇, ""rose""), also known as the wasei-eigo construction ""Mens' Love"" (メンズラブ) or ML, is a Japanese jargon term for a genre of art and fictional media that focuses on male same-sex love and desire, usually created by and for gay men.   Bara can vary in visual style and plot, but typically features masculine men with varying degrees of muscle, body fat, and body hair, akin to beefcakes, or bears (熊) in gay culture.    Western commentators sometimes refer to bara as ""yaoi"", but yaoi is largely created by and for women and features idealized bishounen who conform to the heteronormative formula of the dominant and masculine seme pursuing the submissive and effeminate uke.      See more info at [url=http://en.wikipedia.org/wiki/Bara_%28genre%29]Wikipedia[/url]."
1171,Erotic Spanking,1.6666666666666665,This visual novel features scenes featuring [url=http://en.wikipedia.org/wiki/Erotic_spanking]erotic spanking[/url].      Erotic spanking  is the act of spanking another person for the sexual arousal or gratification of either or both parties.
1172,Ejaculation Forewarner,0.0,"The eroge with this tag has a nifty feature which indicates to the reader in advance (10 lines before cumming for example), about when the male participant will reach orgasm."
1173,Rain,6.166666666666667,"This visual novel has many scenes featuring [url=http://en.wikipedia.org/wiki/Rain]rain[/url].      Could be so called rain drama effect, in that when there's something dramatic/sad happening, the sky has bad habit of starting to rain in cases like these to boost the overall effectiveness of scene."
1174,Convention,0.8899999999999999,"A major part of the plot in this VN involves the characters attending some sort of [url=http://en.wikipedia.org/wiki/Convention_%28meeting%29]convention[/url].      A convention, in the sense of a meeting, is a gathering of individuals who meet at an arranged place and time in order to discuss or engage in some common interest."
1175,Societal Collapse,1.3333333333333333,"This VN involves a [url=http://en.wikipedia.org/wiki/Societal_collapse]societal collapse[/url].      Societal collapse broadly includes both quite abrupt societal failures typified by collapses (such as that of the Mayan Civilization), as well as more extended grinding declines of superpowers (like the Roman empire in Western Europe and the Han Dynasty in East Asia)."
1176,Heroine by Nationality and Ethnicity,0.0,"These are the tags concerning heroine's, or her parents' origins.      A heroine's [url=http://en.wikipedia.org/wiki/Ethnicity]ethnicity[/url] and [url=https://en.wikipedia.org/wiki/Nationality]nationality[/url] are used as flavors to detail characters in stories and not in any other negative sense such as [url=http://en.wikipedia.org/wiki/Discrimination]discrimination[/url]; though they are almost always [url=http://en.wikipedia.org/wiki/Stereotypical]stereotypical[/url].      Use these tags for characters regardless of racial and ethnic combinations. And don't make any Half-Japanese and Quarter-American tags. Those will be covered by new functions later."
1177,Protagonists by Nationality and Ethnicity,0.0,"These are the tags concerning protagonist's, or their parents' origins.      A protagonist's [url=http://en.wikipedia.org/wiki/Ethnicity]ethnicity[/url] and [url=https://en.wikipedia.org/wiki/Nationality]nationality[/url] are used as flavors to detail characters in stories and not in any other negative sense such as [url=http://en.wikipedia.org/wiki/Discrimination]discrimination[/url]; though they are almost always [url=http://en.wikipedia.org/wiki/Stereotypical]stereotypical[/url].      Use these tags for characters regardless of racial and ethnic combinations. And don't make any Half-Japanese and Quarter-American tags. Those will be covered by new functions later."
1178,Russian Heroine,0.3333333333333333,"One or more heroines in this game are [url=http://en.wikipedia.org/wiki/Russians]Russians[/url].      The Russian people are an ethnic group of the East Slavic peoples, primarily living in Russia and neighboring countries."
1179,German Protagonist,0.75,"The protagonist in this game is a [url=http://en.wikipedia.org/wiki/Germans]German[/url].      The German people are people descended from several Germanic tribes that inhabited what became the German-speaking part of Europe, collectively known as Germany."
1180,Samurai Protagonist,0.6666666666666666,"The protagonist of this VN is, or was a [url=http://en.wikipedia.org/wiki/Samurai]samurai[/url].      Do not use this tag for games featuring characters acting in the way of [url=http://en.wikipedia.org/wiki/Bushid%C5%8D]Bushidou[/url] but not carrying an official title."
1181,Only Good Endings,58.156666666666624,"The game features only good endings, there are no bad endings or game overs in it."
1182,High Amount of Bad Endings,32.14000000000001,These games have a ton of bad endings and almost every choice can lead you to them.
1183,Cherry Blossom,6.666666666666666,"These games features many scenes with [url=http://en.wikipedia.org/wiki/Sakura]cherry blossoms, aka. sakura."
1184,High School Student Protagonist,265.3733333333328,These VN's protagonist is a [url=http://en.wikipedia.org/wiki/High_school]high school[/url] student.
1185,University Student Protagonist,90.59000000000007,The protagonist is a [url=http://en.wikipedia.org/wiki/University]university[/url] student
1186,,0.0,
1187,Futanari Protagonist,2.0,These games have a [url=http://en.wikipedia.org/wiki/Futanari]futanari[/url] protagonist.
1188,Shapeshifting,21.166666666666664,"These games feature characters that can transform into other forms including animals, objects, etc."
1189,Brother/Brother Incest,0.0,These games contain sexual scenes between two (or more) brothers. They may or may not be blood-related.
1190,Cunnilingus,24.250000000000007,These visual novels have at least one scene of [url=http://en.wikipedia.org/wiki/Cunnilingus]cunnilingus[/url] (oral stimulation of the female genitals).
1191,Maid Protagonist,28.77666666666667,Protagonist is a [url=http://en.wikipedia.org/wiki/Maid]maid[/url].      A maidservant or in current usage housemaid or maid is a female employed in domestic service.
1192,Scythe Combat,1.3333333333333333,These games have battles with [url=http://en.wikipedia.org/wiki/Scythe]scythes[/url].
1193,Touhou,0.0,"These games are set in the same universe as the [url=http://en.wikipedia.org/wiki/Touhou]Touhou[/url] games, or feature characters from those."
1194,,0.0,
1195,Destiny,15.32333333333333,"The concept of [url=http://en.wikipedia.org/wiki/Destiny]destiny (fate)[/url] plays an important role in these games.      Destiny refers to a predetermined course of events. It may be conceived as a predetermined future, whether in general or of an individual. It is a concept based on the belief that there is a fixed natural order to the cosmos.      Important point is to use this tag to mark the games that mention destiny (fate) specifically and not use it on every game where an 'event' seems inevitable.      Example: Do not use on a game with a terminally ill character that dies somewhere along the story by saying that it was destiny, as long as the concept itself is not mentioned in the script."
1196,White Haired Heroine,2.0,This tag is for games where at least one main heroine has [url=http://en.wikipedia.org/wiki/Human_hair_color#Grey_and_white_hair]white colored hair[/url].
1197,Dark Skinned Hero,166.59666666666647,This game features a hero with a darker [url=http://en.wikipedia.org/wiki/Skin_tone]skin tone[/url].      Can also be used for extremely tanned characters.
1198,Ugly Protagonist,1.3333333333333333,"The protagonist of this game is [url=http://en.wikipedia.org/wiki/Ugliness#Ugliness]ugly[/url].      To be ugly is to be aesthetically unattractive, repulsive, or offensive. Like its opposite, beauty, ugliness involves a subjective judgement and is at least partly in the ""eye of the beholder."""
1199,Corruption of Characters,0.37333333333333335,"One of the themes in this game is [url=http://en.wikipedia.org/wiki/Corruption]corruption[/url] of its characters. This refers to characters disposition changing from a good, socially accepted one to a more evil, darker one.      This character change should be a notable event in the game."
1200,Homemaker Protagonist,1.3333333333333333,"This protagonist excels at [url=http://en.wikipedia.org/wiki/Homemaking]household chores[/url], such as cleaning and cooking and also utilises these skills. Whether he/she learned these skills out of necessity or actually likes to take care of the household is irrelevant as long he/she has the necessary skills and he is actively using them to take care of the household."
1201,Dormitory Manager Protagonist,0.6666666666666666,The protagonist of this game is the manager of a [url=http://en.wikipedia.org/wiki/Dormitory]dormitory[/url].
1202,Dormitory Manager Heroine,0.0,One of the heroines is the manager of a [url=http://en.wikipedia.org/wiki/Dormitory]dormitory[/url].
1203,Bounty Hunter Protagonist,2.1666666666666665,The protagonist is a [url=http://en.wikipedia.org/wiki/Bounty_hunter]bounty hunter[/url].      A bounty hunter captures fugitives for a monetary reward (bounty).
1204,Redemption,0.6666666666666666,"The theme of [url=http://en.wikipedia.org/wiki/Redemption_%28theology%29]redemption[/url] has to some degree significant role in overall story.       Redemption is a religious concept referring to forgiveness or absolution for past sins or errors and protection from damnation, eternal or temporary, generally through sacrifice."
1205,Literary Adaptation,41.510000000000005,"This game is a [url=http://en.wikipedia.org/wiki/Literary_adaptation]literary adaptation[/url], its story is based on an actual book.      Do not mix with [url=http://vndb.org/g1056]fan-fiction[/url], fan fictions are basically side stories that are not found in the original work."
1206,Past Tokyo,7.390000000000001,"The game is set in, or at least has considerable time of its story taking place in past [url=http://en.wikipedia.org/wiki/Tokyo]Tokyo[/url], or in [url=http://en.wikipedia.org/wiki/Edo]Edo[/url], Tokyo's former name."
1207,Past Earth,2.11,These are the tags for the games that take place in Earth's Past.
1208,Past Japan,69.05999999999997,These games take place in Past [url=http://en.wikipedia.org/wiki/Japan]Japan[/url].
1209,Lawyer Hero,14.699999999999998,The hero in this game is a [url=http://en.wikipedia.org/wiki/Lawyer]lawyer[/url].
1210,Rags to Riches,4.056666666666667,"This story has elements from the [url=http://en.wikipedia.org/wiki/Rags_to_riches]rags to riches[/url] literature archetype.      ""Rags to riches"" refers to any situation in which a person rises from poverty to wealth, or sometimes from obscurity to fame."
1211,Student Council Member Heroine,0.0,"A heroine is a member of the [url=http://en.wikipedia.org/wiki/Student_government]student government[/url].      A student government is a student organization present in many colleges, universities and has started to appear in some high schools. In higher education, the student union is often accorded its own building on the campus, dedicated to social and organizational activities of the student body."
1212,Student Club Member Heroine,1.0,"A heroine is a member of a [url=http://en.wikipedia.org/wiki/Student_club]student club[/url].      School clubs are student-based school organizations, consisting of administration-approved organizations functioning with myriads of tasks, varying on the specific purpose of each respective club."
1213,Student Club Member Protagonist,7.276666666666666,"The protagonist is a member of a [url=http://en.wikipedia.org/wiki/Student_club]student club[/url].      School clubs are student-based school organizations, consisting of administration-approved organizations functioning with myriads of tasks, varying on the specific purpose of each respective club."
1214,Student Council Member Protagonist,4.666666666666666,"The protagonist is a member of the [url=http://en.wikipedia.org/wiki/Student_government]student government[/url].      A student government is a student organization present in many colleges, universities and has started to appear in some high schools. In higher education, the student union is often accorded its own building on the campus, dedicated to social and organizational activities of the student body."
1215,School Sports Club,5.0,A [url=http://en.wikipedia.org/wiki/Sports_club]sports club[/url] associated with a school plays an important part in this story.      A school sports club is a administration-approved student-based school organization focusing on a selected sport.
1216,Object Insertion,1.6666666666666665,These games include at least one scene where a sexual toy or an object (other than a body part) is inserted into an orifice.
1217,Past China,17.61,These games take place in Past [url=http://en.wikipedia.org/wiki/China]China[/url].
1218,Three Kingdoms,6.500000000000001,These games are set in the [url=http://en.wikipedia.org/wiki/Three_Kingdoms]Three Kingdoms Period[/url] of China or based upon Romance of the Three Kingdoms
1219,,0.0,
1220,,0.0,
1221,,0.0,
1222,Balls Sucking,0.0,"The game contains sexual scenes featuring the act of [url=http://en.wikipedia.org/wiki/Tea_bag_(sexual_act)]balls sucking[/url], also known as tea bagging.      To tea bag is a slang term for the act of a man placing his scrotum in the mouth of a sexual partner. The practice resembles dipping a tea bag into a cup of tea when it is done in a repeated in-and-out motion.      [url=https://s2.vndb.org/sf/38/130938.jpg]NSFW Example[/url]   [url=https://s2.vndb.org/sf/37/130937.jpg]NSFW Group Sex Example 1[/url]   [url=https://s2.vndb.org/sf/39/130939.jpg]NSFW Group Sex Example 2[/url]"
1223,,0.0,
1224,,0.0,
1225,Musume-type Heroine,0.0,"These games have at least one Musume-type heroine.      These characters have no relation to the protagonist, like a blood-related-daughter or step-daughter, but they insist calling the protagonist as ""father"", ""papa"", ""mom"", etc.  and acting like his/her daughter.      For actual father/mother-daughter connections please use the daughter heroine tag."
1226,Hero with Visible Underwear,0.0,"This game has considerable amount of scenes where one can see hero's underwear, excluding the sexual scenes."
1227,,0.0,
1228,Nameable Heroine(s),4.0,These games have one or more heroines whose names can be changed.
1229,Heroine with Kimono,0.6666666666666666,These VNs have one or more heroines who wear a [url=http://en.wikipedia.org/wiki/Kimono]kimono[/url] most of the time.
1230,Twitter,0.6666666666666666,Games with this tag include a feature to send data and comments to [url=http://en.wikipedia.org/wiki/Twitter]Twitter[/url] directly from the game.
1231,Based on Actual Events,9.336666666666666,"In these visual novels, the characters may be fictional but the plot is based on real-life events."
1232,,0.0,
1233,Poker,0.0,"This game features [url=http://en.wikipedia.org/wiki/Poker]poker[/url].      Poker is a family of card games that share betting rules and usually (but not always) hand rankings. Poker games differ in how the cards are dealt, how hands may be formed, whether the high or low hand wins the pot in a showdown (in some games, the pot is split between the high and low hands), limits on bet sizes, and how many rounds of betting are allowed."
1234,Unlockable Choices,36.89999999999999,"The game has one or more choices that are unlocked after fulfilling a certain condition. The locked choice might be visible but non-selectable, or it might appear out of thin air."
1235,Europe,9.566666666666668,"Most or all of the story of this game takes place in [url=http://en.wikipedia.org/wiki/Europe]Europe[/url].      Europe is one of the world's seven continents. Comprising the westernmost peninsula of Eurasia, Europe is generally divided from Asia to its east by the water divide of the Ural Mountains, the Ural River, the Caspian Sea, the Caucasus region (specification of borders) and the Black Sea to the southeast.      Europe is bordered by the Arctic Ocean and other bodies of water to the north, the Atlantic Ocean to the west, the Mediterranean Sea to the south, and the Black Sea and connected waterways to the southeast."
1236,Memory Alteration,10.749999999999998,"The modification, loss, and gaining of memories by a character that is of plot significance, through means that are not natural. For example: falling down stairs and receiving brain trauma could be considered natural in this context, whereas falling down stairs into another dimension and passing/gaining inter-dimensional memories would not.      Memories do not necessarily need to be genuine, the only requirement apart from the natural cause is that after the memory modification event (be it via reality warps, a machine, magic powers or otherwise) the ""new"" set of memories are different from the ""old"" set of memories, even if only slight.      May sometimes overlap with amnesia depending on the circumstances."
1237,Boxing,0.6666666666666666,"This game features [url=http://en.wikipedia.org/wiki/Boxing]boxing[/url].      Boxing is a combat sport in which two people fight each other using their fists for competition.      Boxing is typically supervised by a referee engaged in during a series of one- to three-minute intervals called rounds, and boxers generally of similar weight.      There are four ways to win; if the opponent is knocked out and unable to get up before the referee counts to ten seconds (a knockout, or KO) or if the opponent is deemed too injured to continue (a Technical Knockout, or TKO), if an opponent is disqualified for breaking a rule, or if there is no stoppage of the fight before an agreed number of rounds, a winner is determined either by the referee's decision or by judges' scorecards."
1238,Harem Ending with Theme,0.0,"The harem of this game only contains heroes/heroines fitting a particular theme or fetish.      Examples: All-trap harems, all-tsundere harem, all-maid harem."
1239,Ghost Hero,32.356666666666676,"A hero in this game is a [url=http://en.wikipedia.org/wiki/Ghost]ghost[/url].      In traditional belief, a ghost is the soul or spirit of a deceased person or animal that can appear, in visible form or other manifestation, to the living. Descriptions of the apparition of ghosts vary widely: The mode of manifestation can range from an invisible presence to translucent or wispy shapes, to realistic, life-like visions."
1240,,0.0,
1241,Queen Heroine,3.333333333333333,"One of the heroines in this game is a [url=http://en.wikipedia.org/wiki/Queen]queen[/url].      A queen regnant is a female monarch of equivalent power to a male king.      A queen consort is the wife of a reigning king without equal power.      A queen dowager is a former queen consort whose husband has died      And a queen mother is either a queen dowager, or a queen regnant who has abdicated, whose son or daughter has become the monarch."
1242,,0.0,
1243,Protagonist with Phimosis,0.0,"The protagonist of the game tagged with this tag is afflicted with the condition known as [url=http://en.wikipedia.org/wiki/Phimosis]Phimosis[/url], whereas the foreskin of his (or her) penis cannot be fully retracted from the head."
1244,Painter Protagonist,5.033333333333333,Protagonist is a creative artist in the medium of [url=http://en.wikipedia.org/wiki/Painting]painting[/url].
1245,Pegging,0.3333333333333333,This game features scenes involving [url=http://en.wikipedia.org/wiki/Pegging_%28sexual_practice%29]pegging[/url].      Pegging is a sexual practice in which a woman penetrates a man's anus with a strap-on dildo.
1246,Built-in Encyclopedia,61.6066666666666,"This game has built-in encyclopedia/glossary/tips, which can be accessed through in-game menus. Usually it explains in-game terms. The most notable cases (Umineko, Fate/Stay Night) can include pictures (i.e. characters data) and other additional info."
1247,Genderbent Sex,0.0,"This tag is intended to be used in games featuring characters who have sexual intercourse scenes while not in their original sex.      This usually happens after a character is transformed through magical, high-tec or mundane medical means from male into female or vice versa. For the tag to apply, the transformation must be complete."
1248,Vocaloid,0.0,These games feature characters that are from the [url=http://en.wikipedia.org/wiki/Vocaloid]Vocaloid[/url] software series.
1249,Consensual Group Sex of One Female and Several Males,1.0,"This game features consensual group sex of one female and several males.      The female needs to be willing, though enjoying the situation and its results isn't necessary. Personality changes like turning into a willing sex slave by excessive rape doesn't count.      Examples include:   *A teacher rewarding her students for getting high marks on a test.   *A wife giving herself to customers of her husband's shop to help business."
1250,Protagonist's Opponent as a Heroine,0.0,"This game has one or more heroines who compete or fight against the protagonist. This could be in the form of a contest, game, or argument.      This should not be confused with [url=/g275]Protagonist's Rival as a Heroine[/url] tag, since Rivalry refers to long lasting engagement in competitive relationship, while opponents can be people that you only meet once."
1251,More Than Seven Endings,266.95666666666614,"This game has more [url=http://en.wikipedia.org/wiki/Multiple_endings#Video_games]endings[/url] than usual, at least eight or maybe even more.      All endings including some sort of story bits do count towards this number. Simple screens saying ""You are dead"" or ""Game over"" without any story towards them do not."
1252,Betrayal,32.50000000000001,"This game features a story of [url=http://en.wikipedia.org/wiki/Betrayal]betrayal[/url].      Betrayal is the breaking or violation of a presumptive contract, trust, or confidence that produces moral and psychological conflict within a relationship amongst individuals, between organizations or between individuals and organizations.      Often betrayal is the act of supporting a rival group, or it is a complete break from previously decided upon or presumed norms by one party from the others. Someone who betrays others is commonly called a traitor or betrayer."
1253,,0.0,
1254,Italian Heroine,0.0,"One or more heroines in this game are [url=http://en.wikipedia.org/wiki/Italians]Italians[/url].      Italians are a people that share a common Italian culture, ancestry and language, primarily living in Italy and neighboring countries."
1255,Discipline Committee Member Heroine,0.0,"A heroine is a member of the discipline committee.      A discipline committee is a student organization present in many colleges, universities or high schools with the main purpose of enforcing school's rules among the students, such as curfew."
1256,Discipline Committee Leader Heroine,0.0,"A heroine is the leader of the discipline committee.      A discipline committee is a student organization present in many colleges, universities or high schools with the main purpose of enforcing school's rules among the students, such as curfew."
1257,Protagonist's Fiancee as a Heroine,0.8333333333333334,"One or more of the heroines is a fiancee of the protagonist.      It is not important whether they marry at the end of the story or not, this is about the relation between them."
1258,No Backlog,36.66666666666667,In this visual novel the backlog function is not present. You can't read any previous lines.
1259,Checkpoints,4.166666666666667,"In this visual novel you can save only at certain points. For example, only before and/or after an important event, a battle, only at certain locations, etc."
1260,Romancing a Family,35.82666666666666,This game features protagonist having a romance with multiple members of a single family.      This can happen when the protagonist has to choose between two romantic interests who are siblings or a parent and a child.
1261,Moon,1.0,The story takes place on the [url=http://en.wikipedia.org/wiki/Moon]Moon[/url].      The Moon is Earth's only natural satellite and the fifth largest satellite in the Solar System.
1262,Birth,0.0,This game features scenes where its characters give [url=http://en.wikipedia.org/wiki/Birth]birth[/url].      Birth is the act or process of bearing or bringing forth offspring. The offspring is brought forth from the mother. The time of human birth is defined as the time at which the fetus comes out of the mother's womb into the world.
1263,Inflation,0.0,"This game features scenes where a character's belly is inflated during sexual play. This could be due to the excessive amounts of foreign material (liquids, gasses, monster eggs etc.) introduced to the body or the insertion of over-sized objects (a huge penis, a mass of tentacles or slimes, etc.) through any orifice. It can be consensual or forced.      Can be used together with [url=/g1559]Huge Insertion[/url] if it results in Stomach Deformation."
1264,Dual Wielding Daggers,0.0,Games that has people using two daggers at the same time.
1265,Sacrifice,13.076666666666666,"This game features characters (maybe the protagonist, heroines or someone else) sacrifice himself/herself to save others or the world."
1266,Actress Heroine,2.6666666666666665,"One or more heroines in this game are [url=http://en.wikipedia.org/wiki/Actor]actresses[/url].      An actress is a person who acts in a dramatic production and who works in film, television, theatre, or radio in that capacity. The ancient Greek word for an ""actor"" means literally ""one who interprets"" in this sense, an actor is one who interprets a dramatic character."
1267,Super Deformed Sprites,6.833333333333333,"The game occasionally, if not always, employs [url=http://en.wikipedia.org/wiki/Sprite_%28computer_graphics%29]Character Sprites[/url] drawn in [url=http://en.wikipedia.org/wiki/Super_deformed]Super Deformed[/url] style.      This tag is intended to be only used for Super Deformed Sprites, [url=http://s.vndb.org/sf/35/20535.jpg]like this example[/url]. It should not to be confused with occasional CGs that show characters that way, [url=http://s.vndb.org/sf/93/16593.jpg]like this example[/url]."
1268,Robot Hero,19.15666666666667,"These games have at least one hero that is a [url=http://en.wikipedia.org/wiki/Robot]robot[/url] - an artificial body controlled by an AI.      Contrast with Cyborg Hero, who has a (partially) artificial body that is controlled by a human brain."
1269,Brocon Heroine,0.6666666666666666,"At least one of the heroines is a brocon, a person who is always passionate about her brother (usually the protagonist) and she would do anything for him.      Note: This tag is used to describe heroines personality. For actual sister connection please use the sister heroine tag."
1270,Alien Hero,12.94333333333333,"One or more heroes of this game are of [url=http://en.wikipedia.org/wiki/Extraterrestrial_life]extraterrestrial[/url] origin.      Extraterrestrial life is defined as life that does not originate from Earth. Also referred to as alien life, or simply aliens, these hypothetical forms of life range from simple bacteria-like organisms to sapient beings far more advanced than humans."
1271,,0.0,
1272,,0.0,
1273,Macho Protagonist,0.0,"A protagonist well gifted with stereotypically male characteristics such as virility, strength and toughness, particularly with regard to sexual attractiveness."
1274,Sexual Innuendo,50.95999999999997,"This game has implied sexual content, which means that it has one or more sexual scenes that do not appear graphically or described in minute detail, but are still there. Or it has scenes that are clearly designed as a sexual reference, but dressed up differently as a joke or to get around adult rating.      This may appear graphically, like characters dressing up after sex. Or the script can imply the sex afterwards. Examples for these scenes can be found in [url=http://s.vndb.org/sf/26/62526.jpg]Ever17[/url], [url=http://s.vndb.org/sf/25/62525.jpg]Ar Tonelico[/url] and others."
1275,Multiple Opening Movies,3.833333333333333,"This game has several opening movies besides the very first one at the beginning, usually seen when game shifts to a new phase of the story and sometimes when the player starts on a newly unlocked route."
1276,Quiz Game,14.723333333333331,"These games have some [url=http://en.wikipedia.org/wiki/Quiz]quiz[/url] elements.      In a quiz game, the player is asked a question and must pick the correct answer or be penalized."
1277,Inbred Heroine,0.0,The heroine's parents are genetically closely related to each other.
1278,Environmentalism,1.3333333333333333,"These games feature themes concerning the issues of conservation and improvement of the environment.      Environmentalism is a broad philosophy and social movement regarding concerns for environmental conservation and improvement of the health of the environment, particularly as the measure for this health seeks to incorporate the concerns of non-human elements.      Refer to the related [url=http://en.wikipedia.org/wiki/Environmentalism]Wikipedia[/url] for more details."
1279,Vore,0.6666666666666666,"This game contains scenes of someone being eaten alive.      [url=http://en.wikipedia.org/wiki/Vorarephilia]Vorarephilia[/url] is a sexual fetish and paraphilia where arousal occurs from the idea of being eaten, eating another, observing this process, or by the general process of eating. The fantasy most frequently involves the victim being swallowed alive, and may or may not include digestion."
1280,Text-only Sexual Content,17.733333333333334,"Some or all of the erotic content of these VNs are text-only, without any explicit graphics displayed."
1281,Group Sex of Several Females,0.3333333333333333,This game includes group sex scenes with multiple females and no males.
1282,Tsundere Protagonist,16.516666666666662,This game features a protagonist that displays [url=http://en.wikipedia.org/wiki/Tsundere]tsundere[/url] behavior.      Tsundere is a Japanese character development process which describes a person who is initially cold and even hostile towards another person before gradually showing their warm side over time.
1283,Voyeurism,0.0,"The game has a considerable amount of scenes where voyeurism plays an important part, like peeping on the heroines changing their clothes, peeping on someone else having sex, etc. Please only use it for sexual voyeurism.      Voyeurism is the sexual interest in or practice of spying on people engaged in intimate behaviors, such as undressing, sexual activity, or other activity usually considered to be of a private nature."
1284,Relationship Chart,58.2866666666666,"These games have some sort of in-game chart, graph, or other system which displays how the characters relate to you. Examples: http://yare-yare.com/sakurasakura/seesawtohru.jpg or http://s.vndb.org/sf/84/5084.jpg"
1285,,0.0,
1286,Military School,2.4433333333333334,A significant portion of the game takes place in a [url=http://en.wikipedia.org/wiki/Military_academy]military school[/url].
1287,,0.0,
1288,Perverted Friend,0.6666666666666666,One of the supporting characters is a bit too occupied with sexual things. Usually this happens to be the best friend of the protagonist or at least as a close friend.
1289,Sex in a Vehicle,0.8333333333333333,"Some sexual scenes in this visual novel take place in a vehicle; a car, a plane, a boat, a train, etc."
1290,Mahjong as Story Element,0.0,"The game [url=http://en.wikipedia.org/wiki/Mahjong]Mahjong[/url] appears in the the story in some content, but it is not an actually playable minigame, just a story-element or plot-device.      If Mahjong is present in the visual novel as a playable game, use [url=http://vndb.org/g372]Mahjong as Gameplay Element[/url] instead."
1291,,0.0,
1292,Enema,0.0,This game features sexual scenes involving the use of [url=http://en.wikipedia.org/wiki/Enema]enemas[/url].      An enema is the procedure of introducing liquids into the rectum and colon via the anus.
1293,Clothed Female Naked Female,0.0,"Contains lesbian sexual scenes where some women are clothed, but the other ones are nude (or at least wearing a lot less clothing). Can apply to BSDM scenes, as well as ordinary sex.      Check related [url=http://en.wikipedia.org/wiki/CFNM]Wikipedia[/url] article for details."
1294,Butler Hero,60.94333333333329,"One of the game's heroes is a [url=http://en.wikipedia.org/wiki/Butler]butler[/url] or other household servant.      A butler is a servant in a large household. In great houses, the household is sometimes divided into departments with the butler in charge of the dining room, wine cellar, and pantry. Some also have charge of the entire parlour floor, and housekeepers caring for the entire house and its appearance."
1295,Nipple Insertion,0.0,These games include at least one scene where something (object or body part) is inserted into a nipple.
1296,Twincest,0.6666666666666666,These games contain sexual scenes between twins (or triplets or higher).      See the related [url=http://en.wikipedia.org/wiki/Incest_between_twins]Wikipedia[/url] article for more info.
1297,Doggy Style,21.003333333333334,[url=http://en.wikipedia.org/wiki/Doggy_style]Doggy style[/url] or doggie style is sexual intercourse usually involving a receiving partner crouching on all fours while a penetrative partner sexually penetrates the vagina or the anus from behind or performs other sex acts.
1298,,0.0,
1299,Fictional Modern Day Japanese Island,1.0,"This story is set on a fictional island near the shores of contemporary Japan.   Note: ""Modern day"" refers to an unspecified time period between the late 20th century and today."
1300,Sex with Insects,0.0,"A visual novel with this tag contains sex scenes involving insects or insectoid monsters.      [URL=https://en.wikipedia.org/wiki/Insect]Insects[/URL] refer to a group of invertebrates that have a chitinous exoskeleton, a three-part body (head, thorax and abdomen), three pairs of jointed legs, compound eyes and one pair of antennae.      [url=http://en.wikipedia.org/wiki/Formicophilia]Formicophilia[/url] is a form of zoophilia which refers to the sexual interest in being crawled upon or nibbled by insects, such as ants."
1301,,0.0,
1302,,0.0,
1303,,0.0,
1304,,0.0,
1305,Werewolf Heroine,0.7766666666666667,"One or more of the heroines is a [url=http://en.wikipedia.org/wiki/Werewolf]werewolf[/url].      A werewolf, also known as a lycanthrope, is a mythological or folkloric human with the ability to shapeshift into an anthropomorphic wolf-like creature, either purposely, by being bitten by another werewolf, or after being placed under a curse."
1306,Protagonist's Ex as a Heroine,1.0,"One or more of the heroines were previously in a relationship with the protagonist, but they are now broken up, divorced, and/or estranged."
1307,Body Writing,0.0,"A form of sexual domination (part of BDSM), often associated with sexual humiliation or abuse."
1308,Orphan Hero,46.18333333333331,"One or more heroes in this game are [url=http://en.wikipedia.org/wiki/Orphan]orphans[/url].      An orphan is a child permanently bereaved of or abandoned by his or her parents. In common usage, only a child (or the young of an animal) who has lost both parents is called an orphan. However, adults can also be referred to as orphans, or ""adult orphans""."
1309,Dream,35.06000000000001,[url=http://en.wikipedia.org/wiki/Dream]Dreams[/url] have an important role in this game.
1310,,0.0,
1311,Protagonist with Superpowered Side,1.5,Protagonist of this game has a second personality that is much more powerful than his/her normal one.      Sometimes this shows up as an ancient and evil side that allies with the protagonist in some fashion at the end.
1312,University Student Heroine,7.933333333333334,At least one of the heroines is a [url=http://en.wikipedia.org/wiki/University]university[/url] student.
